"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045682","regulation of epidermis development","3/74","65/18888",0.0461538461538462,11.7804573804574,5.46017075274553,0.00211834305683817,0.0124531425927169,0.00731712379502816,"7421/1594/6820",3
"BP","GO:0008406","gonad development","5/74","233/18888",0.0214592274678112,5.47732281637861,4.31276229833835,0.00220815004718627,0.0128715921211223,0.00756299321943391,"2099/596/367/581/836",5
"BP","GO:0019373","epoxygenase P450 pathway","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"1543/1571",2
"BP","GO:0030812","negative regulation of nucleotide catabolic process","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"9759/5465",2
"BP","GO:0033122","negative regulation of purine nucleotide catabolic process","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"9759/5465",2
"BP","GO:0045820","negative regulation of glycolytic process","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"9759/5465",2
"BP","GO:0051917","regulation of fibrinolysis","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"5054/2147",2
"BP","GO:2000811","negative regulation of anoikis","2/74","18/18888",0.111111111111111,28.3603603603604,7.28331168592061,0.00222459591349876,0.0128715921211223,0.00756299321943391,"596/5747",2
"BP","GO:0010594","regulation of endothelial cell migration","5/74","234/18888",0.0213675213675214,5.45391545391545,4.29952710820984,0.00224957095403968,0.0129868489459055,0.00763071495705004,"7040/5747/1906/5578/9734",5
"BP","GO:0008203","cholesterol metabolic process","4/74","141/18888",0.0283687943262411,7.2409430707303,4.66498947048631,0.00228498869027495,0.0131617397877048,0.00773347600154419,"1576/1565/5563/6820",4
"BP","GO:0009259","ribonucleotide metabolic process","7/74","466/18888",0.0150214592274678,3.83412597146503,3.88508477159388,0.00230484467855124,0.013246411586573,0.00778322681983391,"7040/9759/5465/6095/5563/6820/785",7
"BP","GO:0046165","alcohol biosynthetic process","4/74","142/18888",0.028169014084507,7.18995051389418,4.64337568698595,0.00234433090991974,0.013443272561571,0.00789889690983298,"1576/1594/5563/8912",4
"BP","GO:0010611","regulation of cardiac muscle hypertrophy","3/74","68/18888",0.0441176470588235,11.2607313195548,5.31593598651097,0.00241016173219919,0.0137899899555005,0.00810261850656111,"1906/5578/5465",3
"BP","GO:0045137","development of primary sexual characteristics","5/74","238/18888",0.0210084033613445,5.36225300931183,4.24733671254165,0.00242094480712222,0.0138209049099933,0.00812078328283803,"2099/596/367/581/836",5
"BP","GO:0030534","adult behavior","4/74","144/18888",0.0277777777777778,7.09009009009009,4.60077087790907,0.00246618797493061,0.0138805606059781,0.00815583532768129,"5465/3066/2906/785",4
"BP","GO:0046887","positive regulation of hormone secretion","4/74","144/18888",0.0277777777777778,7.09009009009009,4.60077087790907,0.00246618797493061,0.0138805606059781,0.00815583532768129,"1906/2147/952/1131",4
"BP","GO:0030540","female genitalia development","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"2099/581",2
"BP","GO:0033194","response to hydroperoxide","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"1612/952",2
"BP","GO:0045618","positive regulation of keratinocyte differentiation","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"7421/1594",2
"BP","GO:0086014","atrial cardiac muscle cell action potential","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"775/783",2
"BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"775/783",2
"BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"775/783",2
"BP","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","2/74","19/18888",0.105263157894737,26.8677098150782,7.07484808337194,0.00248002231146125,0.0138805606059781,0.00815583532768129,"783/782",2
"BP","GO:0019229","regulation of vasoconstriction","3/74","69/18888",0.0434782608695652,11.0975323149236,5.26985063601835,0.00251267951497521,0.0140327688564594,0.0082452687058912,"1906/952/1131",3
"BP","GO:0070661","leukocyte proliferation","6/74","352/18888",0.0170454545454545,4.3507371007371,3.9797927442512,0.00256458371754859,0.0142915739053846,0.00839733542862124,"596/581/836/5747/3575/952",6
"BP","GO:0010977","negative regulation of neuron projection development","4/74","146/18888",0.0273972602739726,6.99296556830803,4.55897303863873,0.00259233805325224,0.0143838368440713,0.00845154659171015,"3066/10013/952/4133",4
"BP","GO:0098781","ncRNA transcription","4/74","146/18888",0.0273972602739726,6.99296556830803,4.55897303863873,0.00259233805325224,0.0143838368440713,0.00845154659171015,"2099/7040/367/5465",4
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","3/74","70/18888",0.0428571428571429,10.9389961389961,5.22470278480016,0.00261785920715076,0.0144941385844187,0.00851635685810841,"7040/2147/2902",3
"BP","GO:0035264","multicellular organism growth","4/74","147/18888",0.0272108843537415,6.9453943739658,4.53836827891479,0.00265704644150125,0.0146479663266453,0.00860674180508875,"596/367/8841/9254",4
"BP","GO:0050714","positive regulation of protein secretion","4/74","147/18888",0.0272108843537415,6.9453943739658,4.53836827891479,0.00265704644150125,0.0146479663266453,0.00860674180508875,"7040/2147/952/1131",4
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","5/74","244/18888",0.0204918032786885,5.23039432875498,4.1712190521181,0.00269557615247863,0.0148285548944703,0.00871285067655666,"596/367/581/5054/3065",5
"BP","GO:0019693","ribose phosphate metabolic process","7/74","480/18888",0.0145833333333333,3.7222972972973,3.78886950785246,0.00271893442859011,0.0148970037411265,0.00875306933468909,"7040/9759/5465/6095/5563/6820/785",7
"BP","GO:0014743","regulation of muscle hypertrophy","3/74","71/18888",0.0422535211267606,10.7849257708413,5.18045967528373,0.00272572390666018,0.0148970037411265,0.00875306933468909,"1906/5578/5465",3
"BP","GO:0007179","transforming growth factor beta receptor signaling pathway","5/74","245/18888",0.0204081632653061,5.20904578047435,4.15877641185982,0.00274345637464046,0.0148970037411265,0.00875306933468909,"7040/5747/3065/5465/3066",5
"BP","GO:0002902","regulation of B cell apoptotic process","2/74","20/18888",0.1,25.5243243243243,6.88186097791113,0.00274861026597664,0.0148970037411265,0.00875306933468909,"596/581",2
"BP","GO:0060749","mammary gland alveolus development","2/74","20/18888",0.1,25.5243243243243,6.88186097791113,0.00274861026597664,0.0148970037411265,0.00875306933468909,"2099/367",2
"BP","GO:0061377","mammary gland lobule development","2/74","20/18888",0.1,25.5243243243243,6.88186097791113,0.00274861026597664,0.0148970037411265,0.00875306933468909,"2099/367",2
"BP","GO:0097284","hepatocyte apoptotic process","2/74","20/18888",0.1,25.5243243243243,6.88186097791113,0.00274861026597664,0.0148970037411265,0.00875306933468909,"5465/5563",2
"BP","GO:0008584","male gonad development","4/74","149/18888",0.0268456375838926,6.85216760384546,4.497730863556,0.00278977661652278,0.0150882865849411,0.00886546186835163,"2099/596/367/581",4
"BP","GO:0042698","ovulation cycle","3/74","72/18888",0.0416666666666667,10.6351351351351,5.13709014007868,0.00283629632895121,0.0152002730227934,0.00893126201662974,"2099/836/2560",3
"BP","GO:0051148","negative regulation of muscle cell differentiation","3/74","72/18888",0.0416666666666667,10.6351351351351,5.13709014007868,0.00283629632895121,0.0152002730227934,0.00893126201662974,"9759/5465/8841",3
"BP","GO:1903578","regulation of ATP metabolic process","3/74","72/18888",0.0416666666666667,10.6351351351351,5.13709014007868,0.00283629632895121,0.0152002730227934,0.00893126201662974,"9759/5465/5563",3
"BP","GO:1903131","mononuclear cell differentiation","7/74","484/18888",0.0144628099173554,3.69153450971633,3.76203906745814,0.00284717335608533,0.0152002730227934,0.00893126201662974,"596/7040/581/3575/9734/9759/6095",7
"BP","GO:0001890","placenta development","4/74","150/18888",0.0266666666666667,6.80648648648649,4.47769194745099,0.00285781699883581,0.0152002730227934,0.00893126201662974,"841/5747/7421/1594",4
"BP","GO:0035107","appendage morphogenesis","4/74","150/18888",0.0266666666666667,6.80648648648649,4.47769194745099,0.00285781699883581,0.0152002730227934,0.00893126201662974,"581/3065/3066/775",4
"BP","GO:0035108","limb morphogenesis","4/74","150/18888",0.0266666666666667,6.80648648648649,4.47769194745099,0.00285781699883581,0.0152002730227934,0.00893126201662974,"581/3065/3066/775",4
"BP","GO:0046546","development of primary male sexual characteristics","4/74","150/18888",0.0266666666666667,6.80648648648649,4.47769194745099,0.00285781699883581,0.0152002730227934,0.00893126201662974,"2099/596/367/581",4
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","6/74","360/18888",0.0166666666666667,4.25405405405405,3.90947573916808,0.00286651025372507,0.0152150100037597,0.00893992106098685,"596/581/5747/952/785/784",6
"BP","GO:0048863","stem cell differentiation","5/74","248/18888",0.0201612903225806,5.1460331299041,4.12185238752291,0.00289080254337118,0.0153123128534444,0.00899709353704671,"2099/596/1906/3065/3066",5
"BP","GO:0034614","cellular response to reactive oxygen species","4/74","151/18888",0.0264900662251656,6.76141041703956,4.45783550564986,0.00292698659292813,0.0154720752206427,0.0090909655063005,"1906/1728/3066/10013",4
"BP","GO:0006801","superoxide metabolic process","3/74","73/18888",0.0410958904109589,10.4894483524621,5.09456450387939,0.00294959881013807,0.0155277035722228,0.00912365119443054,"7040/1906/1728",3
"BP","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","3/74","73/18888",0.0410958904109589,10.4894483524621,5.09456450387939,0.00294959881013807,0.0155277035722228,0.00912365119443054,"367/3065/10013",3
"BP","GO:0043586","tongue development","2/74","21/18888",0.0952380952380952,24.3088803088803,6.70249370239345,0.00303025555753524,0.0158226148929025,0.00929693296856125,"3065/3066",2
"BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/74","21/18888",0.0952380952380952,24.3088803088803,6.70249370239345,0.00303025555753524,0.0158226148929025,0.00929693296856125,"1906/5465",2
"BP","GO:0090043","regulation of tubulin deacetylation","2/74","21/18888",0.0952380952380952,24.3088803088803,6.70249370239345,0.00303025555753524,0.0158226148929025,0.00929693296856125,"10013/5563",2
"BP","GO:0097049","motor neuron apoptotic process","2/74","21/18888",0.0952380952380952,24.3088803088803,6.70249370239345,0.00303025555753524,0.0158226148929025,0.00929693296856125,"596/581",2
"BP","GO:0051222","positive regulation of protein transport","5/74","251/18888",0.0199203187250996,5.08452675783353,4.08552040390576,0.00304380285000867,0.0158611146484224,0.00931955436513809,"7040/2147/8841/952/1131",5
"BP","GO:0014015","positive regulation of gliogenesis","3/74","74/18888",0.0405405405405405,10.3476990504018,5.05285449267099,0.00306565331013454,0.0159426383678859,0.00936745545862545,"7040/3065/3066",3
"BP","GO:0009411","response to UV","4/74","154/18888",0.025974025974026,6.62969462969463,4.39933182899337,0.00314136273452895,0.0162704856149292,0.00956008947647392,"596/581/836/842",4
"BP","GO:0071456","cellular response to hypoxia","4/74","154/18888",0.025974025974026,6.62969462969463,4.39933182899337,0.00314136273452895,0.0162704856149292,0.00956008947647392,"596/7040/1906/6095",4
"BP","GO:0016125","sterol metabolic process","4/74","155/18888",0.0258064516129032,6.58692240627725,4.38017641524831,0.00321514110945282,0.0165857379722576,0.00974532308382021,"1576/1565/5563/6820",4
"BP","GO:0030183","B cell differentiation","4/74","155/18888",0.0258064516129032,6.58692240627725,4.38017641524831,0.00321514110945282,0.0165857379722576,0.00974532308382021,"596/581/9734/9759",4
"BP","GO:0018394","peptidyl-lysine acetylation","2/74","22/18888",0.0909090909090909,23.2039312039312,6.53518789467829,0.00332485456201853,0.0169812154469694,0.00997769476181766,"3066/5563",2
"BP","GO:0030431","sleep","2/74","22/18888",0.0909090909090909,23.2039312039312,6.53518789467829,0.00332485456201853,0.0169812154469694,0.00997769476181766,"2903/8911",2
"BP","GO:0050908","detection of light stimulus involved in visual perception","2/74","22/18888",0.0909090909090909,23.2039312039312,6.53518789467829,0.00332485456201853,0.0169812154469694,0.00997769476181766,"785/93589",2
"BP","GO:0050962","detection of light stimulus involved in sensory perception","2/74","22/18888",0.0909090909090909,23.2039312039312,6.53518789467829,0.00332485456201853,0.0169812154469694,0.00997769476181766,"785/93589",2
"BP","GO:2000725","regulation of cardiac muscle cell differentiation","2/74","22/18888",0.0909090909090909,23.2039312039312,6.53518789467829,0.00332485456201853,0.0169812154469694,0.00997769476181766,"7040/8841",2
"BP","GO:0002757","immune response-activating signaling pathway","7/74","500/18888",0.014,3.57340540540541,3.65748659996216,0.00340730560759798,0.0173485528031717,0.0101935320807802,"2099/596/581/5747/952/785/784",7
"BP","GO:0045927","positive regulation of growth","5/74","258/18888",0.0193798449612403,4.9465744814582,4.00295316762754,0.00342348473256757,0.0173485528031717,0.0101935320807802,"596/1906/2147/952/9254",5
"BP","GO:0006809","nitric oxide biosynthetic process","3/74","77/18888",0.038961038961039,9.94454194454194,4.93235476374186,0.00343054294434068,0.0173485528031717,0.0101935320807802,"1906/1728/6095",3
"BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/74","77/18888",0.038961038961039,9.94454194454194,4.93235476374186,0.00343054294434068,0.0173485528031717,0.0101935320807802,"7040/5578/9734",3
"BP","GO:0061045","negative regulation of wound healing","3/74","77/18888",0.038961038961039,9.94454194454194,4.93235476374186,0.00343054294434068,0.0173485528031717,0.0101935320807802,"5054/1906/2147",3
"BP","GO:0010631","epithelial cell migration","6/74","375/18888",0.016,4.08389189189189,3.78297227676696,0.00350364353828284,0.0176834189584452,0.0103902902158982,"7040/5747/1906/5578/9734/10013",6
"BP","GO:0009636","response to toxic substance","5/74","260/18888",0.0192307692307692,4.90852390852391,3.97990872795563,0.00353796202717673,0.0178216165643471,0.0104714913250184,"596/581/1728/1543/2560",5
"BP","GO:1901653","cellular response to peptide","6/74","376/18888",0.0159574468085106,4.0730304772858,3.77477351556551,0.00354958268069249,0.0178451622440294,0.0104853261182677,"5747/1906/5578/9734/773/782",6
"BP","GO:0050853","B cell receptor signaling pathway","3/74","78/18888",0.0384615384615385,9.81704781704782,4.89364971826907,0.00355781770323252,0.0178516282804772,0.0104891253832965,"596/581/952",3
"BP","GO:0002834","regulation of response to tumor cell","2/74","23/18888",0.0869565217391304,22.1950646298472,6.37862452899031,0.00363230424773607,0.0180491095018065,0.0106051599129666,"7040/1612",2
"BP","GO:0030220","platelet formation","2/74","23/18888",0.0869565217391304,22.1950646298472,6.37862452899031,0.00363230424773607,0.0180491095018065,0.0106051599129666,"836/842",2
"BP","GO:0051354","negative regulation of oxidoreductase activity","2/74","23/18888",0.0869565217391304,22.1950646298472,6.37862452899031,0.00363230424773607,0.0180491095018065,0.0106051599129666,"10013/1594",2
"BP","GO:0090042","tubulin deacetylation","2/74","23/18888",0.0869565217391304,22.1950646298472,6.37862452899031,0.00363230424773607,0.0180491095018065,0.0106051599129666,"10013/5563",2
"BP","GO:1903579","negative regulation of ATP metabolic process","2/74","23/18888",0.0869565217391304,22.1950646298472,6.37862452899031,0.00363230424773607,0.0180491095018065,0.0106051599129666,"9759/5465",2
"BP","GO:0090132","epithelium migration","6/74","378/18888",0.0158730158730159,4.05148005148005,3.75846063470117,0.00364280796398149,0.0180663584159622,0.0106152949001208,"7040/5747/1906/5578/9734/10013",6
"BP","GO:0036294","cellular response to decreased oxygen levels","4/74","161/18888",0.0248447204968944,6.34144703709921,4.26868924097746,0.00368280293814503,0.0182198852458126,0.010705503039272,"596/7040/1906/6095",4
"BP","GO:0070227","lymphocyte apoptotic process","3/74","79/18888",0.0379746835443038,9.69278138898392,4.85563720561623,0.00368794874574642,0.0182198852458126,0.010705503039272,"596/581/3575",3
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","6/74","381/18888",0.015748031496063,4.01957863375186,3.73420021159447,0.0037860537313162,0.0186686603373346,0.0109691909298059,"2099/367/2100/1906/9759/3066",6
"BP","GO:0030307","positive regulation of cell growth","4/74","163/18888",0.0245398773006135,6.26363787099984,4.23277976277976,0.00384842614472018,0.0189398597045712,0.0111285402128025,"596/1906/2147/952",4
"BP","GO:0090130","tissue migration","6/74","383/18888",0.0156657963446475,3.99858866699598,3.71816379528225,0.0038838542415081,0.0190776702608687,0.0112095139022293,"7040/5747/1906/5578/9734/10013",6
"BP","GO:0006706","steroid catabolic process","2/74","24/18888",0.0833333333333333,21.2702702702703,6.2316786009094,0.00395250217247614,0.0193041408385764,0.0113425817797294,"1576/1594",2
"BP","GO:0070233","negative regulation of T cell apoptotic process","2/74","24/18888",0.0833333333333333,21.2702702702703,6.2316786009094,0.00395250217247614,0.0193041408385764,0.0113425817797294,"596/3575",2
"BP","GO:2000209","regulation of anoikis","2/74","24/18888",0.0833333333333333,21.2702702702703,6.2316786009094,0.00395250217247614,0.0193041408385764,0.0113425817797294,"596/5747",2
"BP","GO:0035051","cardiocyte differentiation","4/74","165/18888",0.0242424242424242,6.18771498771499,4.19746556165478,0.00401903565028284,0.0195918455134281,0.0115116291271459,"7040/1906/5465/8841",4
"BP","GO:0048762","mesenchymal cell differentiation","5/74","269/18888",0.0185873605947955,4.74429820154727,3.87904817737022,0.00408744722499626,0.0198875983352564,0.0116854053441879,"596/7040/5747/1906/3066",5
"BP","GO:0030500","regulation of bone mineralization","3/74","82/18888",0.0365853658536585,9.33816743572841,4.74554506874133,0.00409567547770241,0.0198899627641162,0.0116867946175013,"7421/6256/1594",3
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","3/74","83/18888",0.036144578313253,9.22565939433409,4.71009731226051,0.00423742579513398,0.0204239153240135,0.0120005304438079,"1906/783/784",3
"BP","GO:0050871","positive regulation of B cell activation","3/74","83/18888",0.036144578313253,9.22565939433409,4.71009731226051,0.00423742579513398,0.0204239153240135,0.0120005304438079,"596/7040/952",3
"BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol","3/74","83/18888",0.036144578313253,9.22565939433409,4.71009731226051,0.00423742579513398,0.0204239153240135,0.0120005304438079,"581/2147/775",3
"BP","GO:0086003","cardiac muscle cell contraction","3/74","83/18888",0.036144578313253,9.22565939433409,4.71009731226051,0.00423742579513398,0.0204239153240135,0.0120005304438079,"776/775/783",3
"BP","GO:0009110","vitamin biosynthetic process","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"1576/1594",2
"BP","GO:0010623","programmed cell death involved in cell development","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"596/581",2
"BP","GO:0035994","response to muscle stretch","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"5747/1906",2
"BP","GO:0036344","platelet morphogenesis","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"836/842",2
"BP","GO:0046697","decidualization","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"7421/1594",2
"BP","GO:0060561","apoptotic process involved in morphogenesis","2/74","25/18888",0.08,20.4194594594595,6.09338387983796,0.00428534648056969,0.0204249630957023,0.0120011460856107,"581/7421",2
"BP","GO:0001523","retinoid metabolic process","3/74","84/18888",0.0357142857142857,9.11583011583012,4.675243655804,0.00438212771449566,0.0208090316054332,0.0122268141698352,"1576/1565/1543",3
"BP","GO:0086001","cardiac muscle cell action potential","3/74","84/18888",0.0357142857142857,9.11583011583012,4.675243655804,0.00438212771449566,0.0208090316054332,0.0122268141698352,"776/775/783",3
"BP","GO:0050767","regulation of neurogenesis","6/74","393/18888",0.0152671755725191,3.89684340829379,3.6395769605106,0.00440130789265019,0.0208615497716205,0.0122576723986412,"7040/3065/2147/3066/10013/4133",6
"BP","GO:0007519","skeletal muscle tissue development","4/74","170/18888",0.0235294117647059,6.00572337042925,4.11167107814802,0.00446783315110041,0.021137869917453,0.0124200305101832,"596/7040/9734/779",4
"BP","GO:0051149","positive regulation of muscle cell differentiation","3/74","85/18888",0.0352941176470588,9.00858505564388,4.64096680830524,0.00452979925859748,0.0213916439252517,0.0125691411316346,"596/7040/1906",3
"BP","GO:0030856","regulation of epithelial cell differentiation","4/74","171/18888",0.0233918128654971,5.9706021811285,4.09492282518896,0.00456148013183157,0.0214348838324646,0.0125945477108661,"5054/7421/1594/6820",4
"BP","GO:0001783","B cell apoptotic process","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"596/581",2
"BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"7040/3575",2
"BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"596/581",2
"BP","GO:0033598","mammary gland epithelial cell proliferation","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"2099/581",2
"BP","GO:0035902","response to immobilization stress","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"1543/10013",2
"BP","GO:0044346","fibroblast apoptotic process","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"836/842",2
"BP","GO:0048641","regulation of skeletal muscle tissue development","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"596/7040",2
"BP","GO:0060740","prostate gland epithelium morphogenesis","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"2099/367",2
"BP","GO:1900543","negative regulation of purine nucleotide metabolic process","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"9759/5465",2
"BP","GO:1902455","negative regulation of stem cell population maintenance","2/74","26/18888",0.0769230769230769,19.6340956340956,5.962905187584,0.00463073589996801,0.0214348838324646,0.0125945477108661,"3065/3066",2
"BP","GO:0032024","positive regulation of insulin secretion","3/74","86/18888",0.0348837209302326,8.90383406662476,4.60725018033564,0.00468045811010719,0.0216260735339305,0.0127068855166485,"2147/952/1131",3
"BP","GO:0007611","learning or memory","5/74","278/18888",0.0179856115107914,4.5907058137274,3.78255991982045,0.00469557679880492,0.0216569780899997,0.0127250441830979,"836/2903/2904/2902/2558",5
"BP","GO:0046661","male sex differentiation","4/74","173/18888",0.023121387283237,5.90157787845649,4.06182139940147,0.00475272990943074,0.0218812959450315,0.0128568471800107,"2099/596/367/581",4
"BP","GO:0008306","associative learning","3/74","87/18888",0.0344827586206897,8.80149114631873,4.57407784782677,0.00483412161443046,0.0221765329061997,0.0130303202915287,"2903/2902/2558",3
"BP","GO:0034103","regulation of tissue remodeling","3/74","87/18888",0.0344827586206897,8.80149114631873,4.57407784782677,0.00483412161443046,0.0221765329061997,0.0130303202915287,"7040/5578/952",3
"BP","GO:0042730","fibrinolysis","2/74","27/18888",0.0740740740740741,18.9069069069069,5.83951637437114,0.00498856973933362,0.0228036221714378,0.0133987806821585,"5054/2147",2
"BP","GO:0045980","negative regulation of nucleotide metabolic process","2/74","27/18888",0.0740740740740741,18.9069069069069,5.83951637437114,0.00498856973933362,0.0228036221714378,0.0133987806821585,"9759/5465",2
"BP","GO:0016101","diterpenoid metabolic process","3/74","89/18888",0.0337078651685393,8.60370482842393,4.5093054977688,0.00515053029397942,0.0233397885590853,0.013713817292712,"1576/1565/1543",3
"BP","GO:0042310","vasoconstriction","3/74","89/18888",0.0337078651685393,8.60370482842393,4.5093054977688,0.00515053029397942,0.0233397885590853,0.013713817292712,"1906/952/1131",3
"BP","GO:2000106","regulation of leukocyte apoptotic process","3/74","89/18888",0.0337078651685393,8.60370482842393,4.5093054977688,0.00515053029397942,0.0233397885590853,0.013713817292712,"596/581/3575",3
"BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","4/74","177/18888",0.0225988700564972,5.76820888685295,3.99714761237611,0.00515128848306787,0.0233397885590853,0.013713817292712,"7040/3065/5465/3066",4
"BP","GO:0071453","cellular response to oxygen levels","4/74","177/18888",0.0225988700564972,5.76820888685295,3.99714761237611,0.00515128848306787,0.0233397885590853,0.013713817292712,"596/7040/1906/6095",4
"BP","GO:0043542","endothelial cell migration","5/74","286/18888",0.0174825174825175,4.46229446229446,3.70018959738609,0.00528803422721069,0.0239171829748315,0.0140530783577097,"7040/5747/1906/5578/9734",5
"BP","GO:0006096","glycolytic process","3/74","90/18888",0.0333333333333333,8.50810810810811,4.47767666316861,0.00531330849936541,0.0239892610454653,0.0140954294479512,"9759/5465/5563",3
"BP","GO:0010039","response to iron ion","2/74","28/18888",0.0714285714285714,18.2316602316602,5.72258265789247,0.00535874788514466,0.0240255206229261,0.0141167345775649,"596/1543",2
"BP","GO:0032770","positive regulation of monooxygenase activity","2/74","28/18888",0.0714285714285714,18.2316602316602,5.72258265789247,0.00535874788514466,0.0240255206229261,0.0141167345775649,"7421/1594",2
"BP","GO:0048714","positive regulation of oligodendrocyte differentiation","2/74","28/18888",0.0714285714285714,18.2316602316602,5.72258265789247,0.00535874788514466,0.0240255206229261,0.0141167345775649,"3065/3066",2
"BP","GO:0060512","prostate gland morphogenesis","2/74","28/18888",0.0714285714285714,18.2316602316602,5.72258265789247,0.00535874788514466,0.0240255206229261,0.0141167345775649,"2099/367",2
"BP","GO:0007548","sex differentiation","5/74","288/18888",0.0173611111111111,4.43130630630631,3.68006966752728,0.00544406496098126,0.024323135451758,0.0142916048586675,"2099/596/367/581/836",5
"BP","GO:1903532","positive regulation of secretion by cell","5/74","288/18888",0.0173611111111111,4.43130630630631,3.68006966752728,0.00544406496098126,0.024323135451758,0.0142916048586675,"7040/1906/2147/952/1131",5
"BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","4/74","180/18888",0.0222222222222222,5.67207207207207,3.94992533024341,0.00546452097318348,0.0243721430210215,0.0143204003573558,"7040/3065/5465/3066",4
"BP","GO:1900542","regulation of purine nucleotide metabolic process","3/74","91/18888",0.032967032967033,8.41461241461241,4.44653443182956,0.00547915742351577,0.024395070053747,0.0143338716506825,"9759/5465/5563",3
"BP","GO:0006140","regulation of nucleotide metabolic process","3/74","92/18888",0.0326086956521739,8.32314923619271,4.41586573620914,0.00564809276807601,0.025017155726185,0.0146993920679147,"9759/5465/5563",3
"BP","GO:0046032","ADP catabolic process","3/74","92/18888",0.0326086956521739,8.32314923619271,4.41586573620914,0.00564809276807601,0.025017155726185,0.0146993920679147,"9759/5465/5563",3
"BP","GO:0051262","protein tetramerization","3/74","92/18888",0.0326086956521739,8.32314923619271,4.41586573620914,0.00564809276807601,0.025017155726185,0.0146993920679147,"2904/2902/1429",3
"BP","GO:0060538","skeletal muscle organ development","4/74","182/18888",0.021978021978022,5.60974160974161,3.91903003336306,0.00568028156770642,0.0251164257270874,0.0147577203878812,"596/7040/9734/779",4
